Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
324	Medical	2021-11-19	2021-12-21	32	CAU	Central NS Correctional Facility	32
324	Medical	2021-11-20	2021-11-21	1	CAU	Central NS Correctional Facility	1
324	Medical	2021-11-25	2021-11-30	5	CAU	Central NS Correctional Facility	5
324	Medical	2021-11-25	2021-11-27	2	CAU	Central NS Correctional Facility	2
324	Medical	2021-11-27	2021-11-28	1	CAU	Central NS Correctional Facility	1
324	Medical	2021-11-28	2021-12-08	10	CAU	Central NS Correctional Facility	10
324	Medical	2021-11-28	2021-11-29	1	CAU	Central NS Correctional Facility	1
324	Medical	2021-11-29	2021-12-07	8	CAU	Central NS Correctional Facility	8
324	Medical	2021-11-29	2021-12-02	3	CAU	Central NS Correctional Facility	3
324	Medical	2021-12-06	2021-12-08	2	CAU	Central NS Correctional Facility	2
324	Medical	2021-12-12	2021-12-21	9	CAU	Central NS Correctional Facility	9
324	Medical	2021-12-13	2021-12-13	0	BLA	Central NS Correctional Facility	0
324	Medical	2021-12-15	2021-12-15	0	CAU	Central NS Correctional Facility	0
324	Medical	2021-12-15	2022-01-17	33	CAU	Central NS Correctional Facility	33
324	Medical	2021-12-20	2021-12-22	2	IND	Central NS Correctional Facility	2
324	Medical	2021-12-21	2021-12-24	3	CAU	Central NS Correctional Facility	3
325	Medical	2021-12-22	2021-12-28	6	CAU	Central NS Correctional Facility	6
325	Medical	2021-12-26	2021-12-31	5	CAU	Central NS Correctional Facility	5
325	Medical	2021-12-26	2021-12-31	5	CAU	Central NS Correctional Facility	5
325	Medical	2021-12-28	2022-01-04	7	CAU	Central NS Correctional Facility	7
325	Medical	2021-12-29	2022-01-02	4	IND	Central NS Correctional Facility	4
325	Medical	2022-01-06	2022-02-17	42	CAU	Central NS Correctional Facility	42
325	Medical	2022-01-14	2022-01-17	3	CAU	Central NS Correctional Facility	3
325	Medical	2022-01-15	2022-01-18	3	IND	Central NS Correctional Facility	3
325	Medical	2022-01-18	2022-02-22	35	BLA	Central NS Correctional Facility	35
325	Medical	2022-01-21	2022-01-23	2	CAU	Central NS Correctional Facility	2
325	Medical	2022-01-24	2022-01-26	2	CAU	Central NS Correctional Facility	2
325	Medical	2022-01-26	2022-01-28	2	CAU	Central NS Correctional Facility	2
325	Medical	2022-01-26	2022-01-28	2	CAU	Central NS Correctional Facility	2
325	Medical	2022-01-27	2022-02-01	5	CAU	Central NS Correctional Facility	5
325	Medical	2022-01-28	2022-02-08	11	CAU	Central NS Correctional Facility	11
325	Medical	2022-01-28	2022-02-07	10	CAU	Central NS Correctional Facility	10
326	Medical	2022-02-06	2022-02-09	3	CAU	Central NS Correctional Facility	3
326	Medical	2022-02-06	2022-02-08	2	CAU	Central NS Correctional Facility	2
326	Medical	2022-02-08	2022-03-11	31	CAU	Central NS Correctional Facility	31
326	Medical	2022-02-14	2022-02-16	2	CAU	Central NS Correctional Facility	2
326	Medical	2022-02-14	2022-02-17	3	CAU	Central NS Correctional Facility	3
326	Medical	2022-02-14	2022-02-16	2	CAU	Central NS Correctional Facility	2
326	Medical	2022-02-15	2022-02-16	1	IND	Central NS Correctional Facility	1
326	Medical	2022-02-15	2022-03-11	24	CAU	Central NS Correctional Facility	24
326	Medical	2022-02-24	2022-03-28	32	CAU	Central NS Correctional Facility	32
326	Medical	2022-03-01	2022-04-18	48	BLA	Central NS Correctional Facility	48
326	Medical	2022-03-03	2022-03-10	7	CAU	Central NS Correctional Facility	7
326	Medical	2022-03-04	2022-03-08	4	CAU	Central NS Correctional Facility	4
326	Medical	2022-03-08	2022-03-09	1	CAU	Central NS Correctional Facility	1
326	Medical	2022-03-10	2022-03-16	6	CAU	Central NS Correctional Facility	6
326	Medical	2022-03-11	2022-03-14	3	CAU	Central NS Correctional Facility	3
326	Medical	2022-03-11	2022-03-17	6	CAU	Central NS Correctional Facility	6
327	Medical	2022-03-11	2022-03-23	12	CAU	Central NS Correctional Facility	12
327	Medical	2022-03-16	2022-03-17	1	CAU	Central NS Correctional Facility	1
327	Medical	2022-03-22	2022-03-23	1	CAU	Central NS Correctional Facility	1
327	Medical	2022-03-24	2022-04-05	12	CAU	Central NS Correctional Facility	12
327	Medical	2022-04-08	2022-04-13	5	CAU	Central NS Correctional Facility	5
327	Medical	2022-04-12	2022-04-13	1	CAU	Central NS Correctional Facility	1
327	Medical	2022-04-13	2022-04-16	3	CAU	Central NS Correctional Facility	3
327	Medical	2022-04-13	2022-04-26	13	CAU	Central NS Correctional Facility	13
327	Medical	2022-04-14	2022-04-20	6	CAU	Central NS Correctional Facility	6
327	Medical	2022-04-21	2022-07-29	99	CAU	Central NS Correctional Facility	99
327	Medical	2022-04-28	2022-05-03	5	CAU	Central NS Correctional Facility	5
327	Medical	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
327	Medical	2022-04-30	2022-05-16	16	CAU	Central NS Correctional Facility	16
327	Medical	2022-05-04	2022-05-27	23	CAU	Central NS Correctional Facility	23
327	Medical	2022-05-13	2022-06-07	25	CAU	Central NS Correctional Facility	25
327	Medical	2022-05-16	2022-05-16	0	CAU	Central NS Correctional Facility	0
329	Medical	2022-07-27	2022-09-17	52	CAU	Central NS Correctional Facility	52
329	Medical	2022-07-29	2022-08-05	7	CAU	Central NS Correctional Facility	7
329	Medical	2022-08-02	2022-08-15	13	CAU	Central NS Correctional Facility	13
329	Medical	2022-08-05	2022-08-06	1	CAU	Central NS Correctional Facility	1
329	Medical	2022-08-09	2022-08-15	6	IND	Central NS Correctional Facility	6
329	Medical	2022-08-09	2022-08-17	8	OTH	Central NS Correctional Facility	8
329	Medical	2022-08-18	2022-08-19	1	CAU	Central NS Correctional Facility	1
329	Medical	2022-08-19	2022-08-23	4	CAU	Central NS Correctional Facility	4
329	Medical	2022-08-25	2022-08-26	1	CAU	Central NS Correctional Facility	1
329	Medical	2022-08-26	2022-08-29	3	CAU	Central NS Correctional Facility	3
329	Medical	2022-08-29	2022-09-07	9	CAU	Central NS Correctional Facility	9
329	Medical	2022-08-30	2022-08-31	1	CAU	Central NS Correctional Facility	1
329	Medical	2022-08-31	2022-10-21	51	CAU	Central NS Correctional Facility	51
329	Medical	2022-09-04	2022-09-09	5	IND	Central NS Correctional Facility	5
329	Medical	2022-09-05	2022-09-08	3	CAU	Central NS Correctional Facility	3
329	Medical	2022-09-10	2022-09-11	1	CAU	Central NS Correctional Facility	1
330	Medical	2022-09-10	2022-09-17	7	OTH	Central NS Correctional Facility	7
330	Medical	2022-09-11	2022-10-11	30	CAU	Central NS Correctional Facility	30
330	Medical	2022-09-16	2022-09-17	1	CAU	Central NS Correctional Facility	1
330	Medical	2022-09-16	2022-09-21	5	CAU	Central NS Correctional Facility	5
330	Medical	2022-09-21	2022-11-22	62	IND	Central NS Correctional Facility	62
330	Medical	2022-09-21	2022-10-01	10	CAU	Central NS Correctional Facility	10
330	Medical	2022-09-27	2022-09-29	2	CAU	Central NS Correctional Facility	2
330	Medical	2022-09-28	2022-12-12	75	CAU	Central NS Correctional Facility	75
330	Medical	2022-09-28	2022-10-02	4	CAU	Central NS Correctional Facility	4
330	Medical	2022-10-08	2022-10-09	1	CAU	Central NS Correctional Facility	1
330	Medical	2022-10-10	2022-10-11	1	CAU	Central NS Correctional Facility	1
330	Medical	2022-10-13	2022-10-13	0	CAU	Central NS Correctional Facility	0
330	Medical	2022-10-14	2022-10-27	13	CAU	Central NS Correctional Facility	13
330	Medical	2022-10-15	2022-10-21	6	CAU	Central NS Correctional Facility	6
330	Medical	2022-10-17	2022-10-18	1	CAU	Central NS Correctional Facility	1
330	Medical	2022-10-20	2022-10-21	1	CAU	Central NS Correctional Facility	1
331	Medical	2022-10-30	2022-11-02	3	IND	Central NS Correctional Facility	3
331	Medical	2022-10-31	2022-11-04	4	CAU	Central NS Correctional Facility	4
331	Medical	2022-10-31	2022-11-03	3	ARAB	Central NS Correctional Facility	3
331	Medical	2022-11-02	2022-11-04	2	CAU	Central NS Correctional Facility	2
331	Medical	2022-11-05	2022-11-23	18	CAU	Central NS Correctional Facility	18
331	Medical	2022-11-07	2022-11-16	9	CAU	Central NS Correctional Facility	9
331	Medical	2022-11-08	2022-11-10	2	BLA	Central NS Correctional Facility	2
331	Medical	2022-11-11	2022-11-29	18	IND	Central NS Correctional Facility	18
331	Medical	2022-11-12	2022-11-14	2	CAU	Central NS Correctional Facility	2
331	Medical	2022-11-15	2022-11-15	0	ARAB	Central NS Correctional Facility	0
331	Medical	2022-11-15	2022-11-16	1	BLA	Central NS Correctional Facility	1
331	Medical	2022-11-16	2022-12-21	35	ARAB	Central NS Correctional Facility	35
331	Medical	2022-11-18	2022-11-24	6	BLA	Central NS Correctional Facility	6
331	Medical	2022-11-21	2022-11-30	9	CAU	Central NS Correctional Facility	9
331	Medical	2022-11-23	2022-11-30	7	IND	Central NS Correctional Facility	7
331	Medical	2022-11-25	2023-01-23	59	BLA	Central NS Correctional Facility	59
332	Medical	2022-11-29	2022-12-01	2	IND	Central NS Correctional Facility	2
332	Medical	2022-11-29	2022-12-13	14	CAU	Central NS Correctional Facility	14
332	Medical	2022-12-02	2023-02-07	67	IND	Central NS Correctional Facility	67
332	Medical	2022-12-02	2022-12-05	3	CAU	Central NS Correctional Facility	3
332	Medical	2022-12-03	2022-12-21	18	IND	Central NS Correctional Facility	18
332	Medical	2022-12-03	2023-01-06	34	CAU	Central NS Correctional Facility	34
332	Medical	2022-12-07	2022-12-08	1	CAU	Central NS Correctional Facility	1
332	Medical	2022-12-09	2022-12-12	3	CAU	Central NS Correctional Facility	3
332	Medical	2022-12-10	2022-12-12	2	CAU	Central NS Correctional Facility	2
332	Medical	2022-12-11	2022-12-12	1	CAU	Central NS Correctional Facility	1
332	Medical	2022-12-12	2022-12-16	4	CAU	Central NS Correctional Facility	4
332	Medical	2022-12-13	2023-05-11	149	CAU	Central NS Correctional Facility	149
332	Medical	2022-12-14	2022-12-15	1	CAU	Central NS Correctional Facility	1
332	Medical	2022-12-14	2022-12-19	5	CAU	Central NS Correctional Facility	5
332	Medical	2022-12-14	2022-12-16	2	CAU	Central NS Correctional Facility	2
332	Medical	2022-12-14	2022-12-15	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-14	2022-12-15	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-15	2022-12-15	0	CAU	Central NS Correctional Facility	0
333	Medical	2022-12-15	2022-12-16	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-15	2022-12-15	0	CAU	Central NS Correctional Facility	0
333	Medical	2022-12-15	2022-12-16	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-15	2022-12-16	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-16	2022-12-19	3	CAU	Central NS Correctional Facility	3
333	Medical	2022-12-16	2022-12-19	3	CAU	Central NS Correctional Facility	3
333	Medical	2022-12-16	2022-12-19	3	CAU	Central NS Correctional Facility	3
333	Medical	2022-12-16	2022-12-19	3	CAU	Central NS Correctional Facility	3
333	Medical	2022-12-16	2022-12-17	1	UNK	Central NS Correctional Facility	1
333	Medical	2022-12-16	2022-12-16	0	CAU	Central NS Correctional Facility	0
333	Medical	2022-12-18	2022-12-19	1	CAU	Central NS Correctional Facility	1
333	Medical	2022-12-18	2022-12-19	1	IND	Central NS Correctional Facility	1
333	Medical	2022-12-19	2022-12-21	2	ARAB	Central NS Correctional Facility	2
333	Medical	2022-12-19	2022-12-28	9	CAU	Central NS Correctional Facility	9
334	Medical	2022-12-19	2022-12-22	3	IND	Central NS Correctional Facility	3
334	Medical	2022-12-19	2022-12-20	1	CAU	Central NS Correctional Facility	1
334	Medical	2022-12-20	2022-12-21	1	CAU	Central NS Correctional Facility	1
334	Medical	2022-12-20	2022-12-21	1	CAU	Central NS Correctional Facility	1
334	Medical	2022-12-21	2023-01-25	35	CAU	Central NS Correctional Facility	35
334	Medical	2022-12-21	2022-12-22	1	IND	Central NS Correctional Facility	1
334	Medical	2022-12-21	2022-12-28	7	BLA	Central NS Correctional Facility	7
334	Medical	2022-12-23	2022-12-26	3	CAU	Central NS Correctional Facility	3
334	Medical	2022-12-23	2022-12-23	0	CAU	Central NS Correctional Facility	0
334	Medical	2022-12-24	2022-12-24	0	BLA	Central NS Correctional Facility	0
334	Medical	2022-12-24	2023-01-02	9	CAU	Central NS Correctional Facility	9
334	Medical	2022-12-25	2022-12-26	1	ANS	Central NS Correctional Facility	1
334	Medical	2022-12-27	2023-01-03	7	IND	Central NS Correctional Facility	7
334	Medical	2022-12-27	2023-01-07	11	ANS	Central NS Correctional Facility	11
334	Medical	2022-12-27	2023-02-16	51	OTH	Central NS Correctional Facility	51
334	Medical	2022-12-27	2022-12-30	3	CAU	Central NS Correctional Facility	3
335	Medical	2022-12-28	2023-01-09	12	IND	Central NS Correctional Facility	12
335	Medical	2022-12-28	2022-12-29	1	ASIA	Central NS Correctional Facility	1
335	Medical	2022-12-28	2023-01-01	4	CAU	Central NS Correctional Facility	4
335	Medical	2022-12-29	2022-12-29	0	BLA	Central NS Correctional Facility	0
335	Medical	2022-12-29	2023-01-01	3	CAU	Central NS Correctional Facility	3
335	Medical	2022-12-30	2023-01-02	3	CAU	Central NS Correctional Facility	3
335	Medical	2022-12-30	2023-01-09	10	BLA	Central NS Correctional Facility	10
335	Medical	2022-12-30	2023-01-03	4	CAU	Central NS Correctional Facility	4
335	Medical	2022-12-30	2023-01-06	7	CAU	Central NS Correctional Facility	7
335	OWN REQUEST	2021-01-02	2021-01-07	5	IND	Central NS Correctional Facility	5
335	OWN REQUEST	2021-01-07	2021-01-12	5	CAU	Central NS Correctional Facility	5
335	OWN REQUEST	2021-01-10	2021-01-13	3	BLA	Central NS Correctional Facility	3
335	OWN REQUEST	2021-01-10	2021-01-11	1	IND	Central NS Correctional Facility	1
335	OWN REQUEST	2021-01-11	2021-01-12	1	CAU	Central NS Correctional Facility	1
335	OWN REQUEST	2021-01-11	2021-02-12	32	BLA	Central NS Correctional Facility	32
335	OWN REQUEST	2021-01-12	2021-01-13	1	CAU	Central NS Correctional Facility	1
336	OWN REQUEST	2021-01-19	2021-03-10	50	CAU	Central NS Correctional Facility	50
336	OWN REQUEST	2021-01-21	2021-01-23	2	CAU	Central NS Correctional Facility	2
336	OWN REQUEST	2021-01-21	2021-02-08	18	BLA	Central NS Correctional Facility	18
336	OWN REQUEST	2021-01-23	2021-01-26	3	CAU	Central NS Correctional Facility	3
336	OWN REQUEST	2021-01-28	2021-02-01	4	CAU	Central NS Correctional Facility	4
336	OWN REQUEST	2021-01-30	2021-02-01	2	CAU	Central NS Correctional Facility	2
336	OWN REQUEST	2021-02-05	2021-02-19	14	CAU	Central NS Correctional Facility	14
336	OWN REQUEST	2021-02-06	2021-02-09	3	CAU	Central NS Correctional Facility	3
336	OWN REQUEST	2021-02-08	2021-12-08	303	BLA	Central NS Correctional Facility	303
336	OWN REQUEST	2021-02-11	2021-02-27	16	CAU	Central NS Correctional Facility	16
336	OWN REQUEST	2021-02-13	2021-02-18	5	CAU	Central NS Correctional Facility	5
336	OWN REQUEST	2021-02-14	2021-02-16	2	CAU	Central NS Correctional Facility	2
336	OWN REQUEST	2021-02-15	2021-02-16	1	CAU	Central NS Correctional Facility	1
336	OWN REQUEST	2021-02-16	2021-02-24	8	CAU	Central NS Correctional Facility	8
336	OWN REQUEST	2021-02-21	2021-05-06	74	BLA	Central NS Correctional Facility	74
336	OWN REQUEST	2021-02-24	2021-02-25	1	CAU	Central NS Correctional Facility	1
337	OWN REQUEST	2021-02-25	2021-03-16	19	CAU	Central NS Correctional Facility	19
337	OWN REQUEST	2021-02-27	2021-03-02	3	CAU	Central NS Correctional Facility	3
337	OWN REQUEST	2021-03-02	2021-03-03	1	CAU	Central NS Correctional Facility	1
337	OWN REQUEST	2021-03-12	2021-03-16	4	CAU	Central NS Correctional Facility	4
337	OWN REQUEST	2021-03-13	2021-03-24	11	CAU	Central NS Correctional Facility	11
337	OWN REQUEST	2021-03-13	2021-03-15	2	CAU	Central NS Correctional Facility	2
337	OWN REQUEST	2021-03-13	2021-03-13	0	CAU	Central NS Correctional Facility	0
337	OWN REQUEST	2021-03-18	2021-03-23	5	CAU	Central NS Correctional Facility	5
337	OWN REQUEST	2021-03-18	2021-03-20	2	CAU	Central NS Correctional Facility	2
337	OWN REQUEST	2021-03-22	2021-03-23	1	CAU	Central NS Correctional Facility	1
337	OWN REQUEST	2021-03-23	2021-03-26	3	CAU	Central NS Correctional Facility	3
337	OWN REQUEST	2021-03-24	2021-03-27	3	CAU	Central NS Correctional Facility	3
337	OWN REQUEST	2021-03-24	2021-03-29	5	CAU	Central NS Correctional Facility	5
337	OWN REQUEST	2021-03-24	2021-03-26	2	CAU	Central NS Correctional Facility	2
337	OWN REQUEST	2021-03-26	2021-03-29	3	CAU	Central NS Correctional Facility	3
337	OWN REQUEST	2021-03-28	2021-04-05	8	CAU	Central NS Correctional Facility	8
338	OWN REQUEST	2021-03-28	2021-04-07	10	BLA	Central NS Correctional Facility	10
338	OWN REQUEST	2021-03-29	2021-04-02	4	IND	Central NS Correctional Facility	4
338	OWN REQUEST	2021-03-31	2021-04-05	5	CAU	Central NS Correctional Facility	5
338	OWN REQUEST	2021-04-05	2021-04-07	2	CAU	Central NS Correctional Facility	2
338	OWN REQUEST	2021-04-05	2021-04-08	3	CAU	Central NS Correctional Facility	3
338	OWN REQUEST	2021-04-08	2021-04-08	0	IND	Central NS Correctional Facility	0
338	OWN REQUEST	2021-04-11	2021-04-14	3	CAU	Central NS Correctional Facility	3
338	OWN REQUEST	2021-04-11	2021-04-13	2	CAU	Central NS Correctional Facility	2
338	OWN REQUEST	2021-04-13	2021-04-23	10	CAU	Central NS Correctional Facility	10
338	OWN REQUEST	2021-04-15	2021-04-20	5	CAU	Central NS Correctional Facility	5
338	OWN REQUEST	2021-04-16	2021-04-18	2	CAU	Central NS Correctional Facility	2
338	OWN REQUEST	2021-04-20	2021-04-21	1	CAU	Central NS Correctional Facility	1
338	OWN REQUEST	2021-04-20	2021-04-22	2	CAU	Central NS Correctional Facility	2
338	OWN REQUEST	2021-04-20	2021-04-20	0	CAU	Central NS Correctional Facility	0
338	OWN REQUEST	2021-04-21	2021-04-23	2	CAU	Central NS Correctional Facility	2
338	OWN REQUEST	2021-04-21	2021-04-26	5	CAU	Central NS Correctional Facility	5
339	OWN REQUEST	2021-04-22	2021-04-30	8	CAU	Central NS Correctional Facility	8
339	OWN REQUEST	2021-04-26	2021-05-11	15	CAU	Central NS Correctional Facility	15
339	OWN REQUEST	2021-04-27	2021-05-02	5	BLA	Central NS Correctional Facility	5
339	OWN REQUEST	2021-04-30	2021-05-13	13	CAU	Central NS Correctional Facility	13
339	OWN REQUEST	2021-05-01	2021-05-17	16	IND	Central NS Correctional Facility	16
339	OWN REQUEST	2021-05-06	2021-05-07	1	BLA	Central NS Correctional Facility	1
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
339	OWN REQUEST	2021-05-11	2021-05-14	3	CAU	Central NS Correctional Facility	3
339	OWN REQUEST	2021-05-13	2021-05-16	3	CAU	Central NS Correctional Facility	3
339	OWN REQUEST	2021-05-13	2021-05-18	5	CAU	Central NS Correctional Facility	5
341	OWN REQUEST	2021-06-25	2021-09-10	77	ARAB	Central NS Correctional Facility	77
341	OWN REQUEST	2021-06-30	2021-07-03	3	CAU	Central NS Correctional Facility	3
341	OWN REQUEST	2021-07-02	2021-07-07	5	CAU	Central NS Correctional Facility	5
341	OWN REQUEST	2021-07-05	2021-08-06	32	CAU	Central NS Correctional Facility	32
341	OWN REQUEST	2021-07-06	2021-07-08	2	IND	Central NS Correctional Facility	2
341	OWN REQUEST	2021-07-08	2021-07-08	0	IND	Central NS Correctional Facility	0
341	OWN REQUEST	2021-07-12	2021-07-15	3	CAU	Central NS Correctional Facility	3
341	OWN REQUEST	2021-07-13	2021-07-15	2	IND	Central NS Correctional Facility	2
341	OWN REQUEST	2021-07-16	2021-07-20	4	CAU	Central NS Correctional Facility	4
341	OWN REQUEST	2021-07-18	2021-07-20	2	CAU	Central NS Correctional Facility	2
341	OWN REQUEST	2021-07-20	2021-07-22	2	CAU	Central NS Correctional Facility	2
341	OWN REQUEST	2021-07-22	2021-07-27	5	IND	Central NS Correctional Facility	5
341	OWN REQUEST	2021-07-22	2021-07-26	4	IND	Central NS Correctional Facility	4
341	OWN REQUEST	2021-07-24	2021-07-25	1	CAU	Central NS Correctional Facility	1
341	OWN REQUEST	2021-07-24	2021-07-24	0	CAU	Central NS Correctional Facility	0
341	OWN REQUEST	2021-07-26	2021-08-23	28	CAU	Central NS Correctional Facility	28
342	OWN REQUEST	2021-07-30	2021-08-03	4	IND	Central NS Correctional Facility	4
342	OWN REQUEST	2021-08-04	2021-10-27	84	IND	Central NS Correctional Facility	84
342	OWN REQUEST	2021-08-19	2021-08-19	0	CAU	Central NS Correctional Facility	0
342	OWN REQUEST	2021-08-27	2021-08-31	4	CAU	Central NS Correctional Facility	4
342	OWN REQUEST	2021-08-29	2021-09-03	5	CAU	Central NS Correctional Facility	5
342	OWN REQUEST	2021-09-04	2021-09-08	4	CAU	Central NS Correctional Facility	4
342	OWN REQUEST	2021-09-14	2021-09-15	1	CAU	Central NS Correctional Facility	1
342	OWN REQUEST	2021-09-17	2021-09-17	0	BLA	Central NS Correctional Facility	0
342	OWN REQUEST	2021-09-17	2021-09-19	2	BLA	Central NS Correctional Facility	2
342	OWN REQUEST	2021-09-18	2021-11-08	51	ARAB	Central NS Correctional Facility	51
342	OWN REQUEST	2021-10-01	2021-10-14	13	CAU	Central NS Correctional Facility	13
342	OWN REQUEST	2021-10-08	2021-10-10	2	IND	Central NS Correctional Facility	2
342	OWN REQUEST	2021-10-11	2021-10-13	2	CAU	Central NS Correctional Facility	2
342	OWN REQUEST	2021-10-15	2021-10-15	0	IND	Central NS Correctional Facility	0
342	OWN REQUEST	2021-10-18	2021-10-20	2	BLA	Central NS Correctional Facility	2
342	OWN REQUEST	2021-10-19	2021-10-28	9	CAU	Central NS Correctional Facility	9
343	OWN REQUEST	2021-10-21	2021-10-23	2	CAU	Central NS Correctional Facility	2
343	OWN REQUEST	2021-10-23	2021-10-29	6	CAU	Central NS Correctional Facility	6
343	OWN REQUEST	2021-10-25	2021-10-28	3	IND	Central NS Correctional Facility	3
343	OWN REQUEST	2021-10-27	2021-10-31	4	CAU	Central NS Correctional Facility	4
343	OWN REQUEST	2021-10-28	2021-11-10	13	CAU	Central NS Correctional Facility	13
343	OWN REQUEST	2021-10-29	2021-11-01	3	IND	Central NS Correctional Facility	3
343	OWN REQUEST	2021-11-01	2021-11-23	22	CAU	Central NS Correctional Facility	22
343	OWN REQUEST	2021-11-05	2021-11-09	4	CAU	Central NS Correctional Facility	4
343	OWN REQUEST	2021-11-07	2021-11-16	9	IND	Central NS Correctional Facility	9
343	OWN REQUEST	2021-11-10	2021-11-12	2	CAU	Central NS Correctional Facility	2
343	OWN REQUEST	2021-11-13	2021-11-16	3	CAU	Central NS Correctional Facility	3
343	OWN REQUEST	2021-11-16	2021-11-22	6	BLA	Central NS Correctional Facility	6
343	OWN REQUEST	2021-11-17	2021-11-23	6	CAU	Central NS Correctional Facility	6
343	OWN REQUEST	2021-11-17	2021-12-03	16	CAU	Central NS Correctional Facility	16
343	OWN REQUEST	2021-11-18	2021-11-18	0	CAU	Central NS Correctional Facility	0
343	OWN REQUEST	2021-11-18	2021-11-19	1	BLA	Central NS Correctional Facility	1
344	OWN REQUEST	2021-11-19	2021-12-07	18	BLA	Central NS Correctional Facility	18
344	OWN REQUEST	2021-11-20	2021-12-03	13	CAU	Central NS Correctional Facility	13
344	OWN REQUEST	2021-11-26	2021-11-29	3	CAU	Central NS Correctional Facility	3
344	OWN REQUEST	2021-12-03	2022-02-17	76	CAU	Central NS Correctional Facility	76
344	OWN REQUEST	2021-12-12	2021-12-13	1	CAU	Central NS Correctional Facility	1
344	OWN REQUEST	2021-12-14	2022-02-07	55	BLA	Central NS Correctional Facility	55
344	OWN REQUEST	2021-12-30	2022-02-01	33	CAU	Central NS Correctional Facility	33
344	OWN REQUEST	2022-01-25	2022-01-27	2	CAU	Central NS Correctional Facility	2
344	OWN REQUEST	2022-02-14	2022-02-17	3	CAU	Central NS Correctional Facility	3
344	OWN REQUEST	2022-02-15	2022-02-20	5	CAU	Central NS Correctional Facility	5
344	OWN REQUEST	2022-02-23	2022-02-24	1	CAU	Central NS Correctional Facility	1
344	OWN REQUEST	2022-02-25	2022-03-10	13	CAU	Central NS Correctional Facility	13
344	OWN REQUEST	2022-03-15	2022-03-16	1	CAU	Central NS Correctional Facility	1
344	OWN REQUEST	2022-03-22	2022-03-27	5	CAU	Central NS Correctional Facility	5
344	OWN REQUEST	2022-03-22	2022-03-29	7	CAU	Central NS Correctional Facility	7
344	OWN REQUEST	2022-03-22	2022-03-24	2	CAU	Central NS Correctional Facility	2
345	OWN REQUEST	2022-03-23	2022-04-06	14	OTH	Central NS Correctional Facility	14
345	OWN REQUEST	2022-03-30	2022-03-31	1	CAU	Central NS Correctional Facility	1
345	OWN REQUEST	2022-04-05	2022-04-12	7	CAU	Central NS Correctional Facility	7
345	OWN REQUEST	2022-04-06	2022-04-08	2	CAU	Central NS Correctional Facility	2
345	OWN REQUEST	2022-04-12	2022-04-16	4	CAU	Central NS Correctional Facility	4
345	OWN REQUEST	2022-04-13	2022-04-16	3	CAU	Central NS Correctional Facility	3
345	OWN REQUEST	2022-04-14	2022-04-20	6	CAU	Central NS Correctional Facility	6
345	OWN REQUEST	2022-04-15	2022-04-28	13	CAU	Central NS Correctional Facility	13
345	OWN REQUEST	2022-04-15	2022-04-17	2	CAU	Central NS Correctional Facility	2
345	OWN REQUEST	2022-04-17	2022-05-12	25	CAU	Central NS Correctional Facility	25
345	OWN REQUEST	2022-04-21	2022-04-25	4	CAU	Central NS Correctional Facility	4
345	OWN REQUEST	2022-04-25	2022-05-03	8	CAU	Central NS Correctional Facility	8
345	OWN REQUEST	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
345	OWN REQUEST	2022-04-30	2022-05-05	5	OTH	Central NS Correctional Facility	5
345	OWN REQUEST	2022-05-02	2022-05-02	0	CAU	Central NS Correctional Facility	0
345	OWN REQUEST	2022-05-06	2022-05-28	22	BLA	Central NS Correctional Facility	22
346	OWN REQUEST	2022-05-06	2022-05-06	0	CAU	Central NS Correctional Facility	0
346	OWN REQUEST	2022-05-07	2022-05-18	11	CAU	Central NS Correctional Facility	11
346	OWN REQUEST	2022-05-14	2022-05-30	16	CAU	Central NS Correctional Facility	16
346	OWN REQUEST	2022-05-14	2022-05-18	4	CAU	Central NS Correctional Facility	4
346	OWN REQUEST	2022-05-16	2022-05-19	3	CAU	Central NS Correctional Facility	3
346	OWN REQUEST	2022-05-23	2022-05-25	2	CAU	Central NS Correctional Facility	2
346	OWN REQUEST	2022-05-25	2022-05-30	5	CAU	Central NS Correctional Facility	5
346	OWN REQUEST	2022-05-25	2022-06-13	19	CAU	Central NS Correctional Facility	19
346	OWN REQUEST	2022-05-30	2022-06-11	12	CAU	Central NS Correctional Facility	12
