Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility
0	Alleged or Breached Rule	2020-12-31	2021-01-01	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2020-12-31	2021-01-05	5	IND	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-02	2021-01-05	3	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-04	2021-01-05	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-05	2021-01-12	7	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-06	2021-01-07	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-07	2021-01-13	6	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-09	2021-01-13	4	IND	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-12	2021-01-13	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-13	2021-01-14	1	IND	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-14	2021-01-16	2	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-16	2021-01-18	2	IND	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-20	2021-01-21	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-22	2021-01-23	1	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-01-26	2021-01-29	3	CAU	Cape Breton Correctional Facility
0	Alleged or Breached Rule	2021-02-03	2021-02-04	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-02-05	2021-02-08	3	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-02-24	2021-02-26	2	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-02-24	2021-02-25	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-02-25	2021-03-03	6	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-02-25	2021-02-26	1	OTH	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-01	2021-03-05	4	OTH	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-03	2021-03-04	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-04	2021-03-05	1	IND	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-05	2021-03-07	2	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-08	2021-03-09	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-10	2021-03-13	3	IND	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-10	2021-03-10	0	IND	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-10	2021-03-12	2	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-12	2021-03-13	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-15	2021-03-16	1	CAU	Cape Breton Correctional Facility
1	Alleged or Breached Rule	2021-03-21	2021-03-22	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-03-22	2021-03-26	4	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-03-26	2021-03-28	2	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-02	2021-04-04	2	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-07	2021-04-10	3	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-07	2021-04-08	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-07	2021-04-08	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-07	2021-04-10	3	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-09	2021-04-10	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-10	2021-04-11	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-13	2021-04-16	3	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-20	2021-04-23	3	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-04-23	2021-04-25	2	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-05-16	2021-05-17	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-05-19	2021-05-24	5	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-05-20	2021-05-21	1	CAU	Cape Breton Correctional Facility
2	Alleged or Breached Rule	2021-05-20	2021-05-23	3	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-06-05	2021-06-10	5	IND	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-06-15	2021-06-16	1	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-06-16	2021-06-18	2	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-06-19	2021-06-21	2	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-06-27	2021-06-30	3	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-08	2021-07-10	2	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-10	2021-07-14	4	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-14	2021-07-15	1	IND	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-15	2021-07-16	1	IND	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-22	2021-07-23	1	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-07-24	2021-07-25	1	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-08-08	2021-08-09	1	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-08-17	2021-08-18	1	IND	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-08-17	2021-08-18	1	OTH	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-08-17	2021-08-18	1	CAU	Cape Breton Correctional Facility
3	Alleged or Breached Rule	2021-08-24	2021-08-26	2	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-08-24	2021-08-29	5	OTH	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-08-28	2021-08-29	1	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-08-30	2021-08-31	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-08-31	2021-09-02	2	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-06	2021-09-07	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-15	2021-09-16	1	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-17	2021-09-18	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-19	2021-09-21	2	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-21	2021-09-22	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-24	2021-09-24	0	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-26	2021-09-27	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-26	2021-09-27	1	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-27	2021-09-29	2	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-28	2021-10-03	5	IND	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-09-29	2021-09-30	1	CAU	Cape Breton Correctional Facility
4	Alleged or Breached Rule	2021-10-05	2021-10-06	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-07	2021-10-08	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-09	2021-10-11	2	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-11	2021-10-12	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-14	2021-10-17	3	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-14	2021-10-16	2	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-21	2021-10-26	5	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-23	2021-10-23	0	IND	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-10-23	2021-10-24	1	IND	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-05	2021-11-06	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-06	2021-11-10	4	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-06	2021-11-06	0	IND	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-14	2021-11-15	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-14	2021-11-15	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-15	2021-11-16	1	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-16	2021-11-19	3	CAU	Cape Breton Correctional Facility
5	Alleged or Breached Rule	2021-11-24	2021-11-25	1	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2021-11-29	2021-11-30	1	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2021-12-09	2021-12-12	3	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2021-12-20	2021-12-22	2	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2021-12-22	2021-12-23	1	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-01-12	2022-01-17	5	IND	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-01-18	2022-01-19	1	IND	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-01-25	2022-01-28	3	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-01-30	2022-02-07	8	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-01-31	2022-01-31	0	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-06	2022-02-07	1	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-08	2022-02-09	1	IND	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-08	2022-02-09	1	IND	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-10	2022-02-15	5	IND	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-11	2022-02-11	0	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-11	2022-02-11	0	CAU	Cape Breton Correctional Facility
6	Alleged or Breached Rule	2022-02-14	2022-02-15	1	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-02-14	2022-02-24	10	IND	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-02-18	2022-02-22	4	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-02-18	2022-02-20	2	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-01	2022-03-04	3	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-02	2022-03-11	9	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-03	2022-03-06	3	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-05	2022-03-09	4	BLA	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-27	2022-03-27	0	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-28	2022-03-29	1	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-03-31	2022-04-06	6	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-03	2022-04-06	3	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-05	2022-04-07	2	ANS	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-10	2022-04-11	1	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-11	2022-04-12	1	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-11	2022-04-17	6	CAU	Cape Breton Correctional Facility
7	Alleged or Breached Rule	2022-04-15	2022-04-16	1	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-16	2022-04-18	2	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-17	2022-04-18	1	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-17	2022-04-18	1	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-20	2022-04-22	2	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-21	2022-04-24	3	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-04-21	2022-04-22	1	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-02	2022-05-03	1	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-04	2022-05-06	2	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-09	2022-05-10	1	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-14	2022-05-16	2	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-18	2022-05-19	1	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-19	2022-05-20	1	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-21	2022-05-26	5	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-21	2022-05-26	5	IND	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-22	2022-05-27	5	CAU	Cape Breton Correctional Facility
8	Alleged or Breached Rule	2022-05-25	2022-05-26	1	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-05-30	2022-05-31	1	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-05-30	2022-06-03	4	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-02	2022-06-03	1	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-02	2022-06-03	1	ANS	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-03	2022-06-08	5	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-03	2022-06-04	1	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-04	2022-06-07	3	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-05	2022-06-07	2	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-07	2022-06-08	1	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-08	2022-06-09	1	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-10	2022-06-20	10	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-10	2022-06-12	2	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-12	2022-06-14	2	IND	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-14	2022-06-16	2	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-06-21	2022-06-28	7	CAU	Cape Breton Correctional Facility
9	Alleged or Breached Rule	2022-07-05	2022-07-07	2	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-07	2022-07-08	1	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-08	2022-07-10	2	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-10	2022-07-12	2	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-12	2022-07-19	7	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-13	2022-07-13	0	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-14	2022-07-18	4	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-14	2022-07-15	1	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-19	2022-07-20	1	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-07-22	2022-07-27	5	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-03	2022-08-05	2	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-08	2022-08-09	1	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-13	2022-08-15	2	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-16	2022-08-17	1	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-18	2022-08-20	2	IND	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-21	2022-08-27	6	CAU	Cape Breton Correctional Facility
10	Alleged or Breached Rule	2022-08-22	2022-08-26	4	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-08-28	2022-08-30	2	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-08-28	2022-08-30	2	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-08-28	2022-09-01	4	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-02	2022-09-04	2	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-02	2022-09-04	2	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-04	2022-09-06	2	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-06	2022-09-09	3	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-07	2022-09-08	1	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-09	2022-09-11	2	CAU	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-12	2022-09-20	8	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-22	2022-09-22	0	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-22	2022-09-22	0	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-09-27	2022-10-02	5	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-10-03	2022-10-04	1	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-10-11	2022-10-14	3	IND	Cape Breton Correctional Facility
11	Alleged or Breached Rule	2022-10-13	2022-10-14	1	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-15	2022-10-17	2	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-15	2022-10-17	2	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-17	2022-10-21	4	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-17	2022-10-18	1	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-17	2022-10-18	1	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-21	2022-10-24	3	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-22	2022-10-25	3	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-10-24	2022-10-25	1	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-02	2022-11-04	2	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-02	2022-11-07	5	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-02	2022-11-03	1	IND	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-05	2022-11-06	1	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-06	2022-11-09	3	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-08	2022-11-11	3	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-12	2022-11-13	1	CAU	Cape Breton Correctional Facility
12	Alleged or Breached Rule	2022-11-15	2022-11-17	2	IND	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-16	2022-11-26	10	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-16	2022-11-16	0	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-20	2022-11-24	4	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-22	2022-12-01	9	IND	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-28	2022-12-05	7	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-29	2022-12-02	3	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-29	2022-12-01	2	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-11-29	2022-11-29	0	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-02	2022-12-02	0	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-02	2022-12-02	0	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-05	2022-12-12	7	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-05	2022-12-07	2	IND	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-08	2022-12-12	4	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-08	2022-12-11	3	CAU	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-15	2022-12-16	1	IND	Cape Breton Correctional Facility
13	Alleged or Breached Rule	2022-12-17	2022-12-19	2	CAU	Cape Breton Correctional Facility
14	Alleged or Breached Rule	2022-12-17	2022-12-22	5	IND	Cape Breton Correctional Facility
14	Alleged or Breached Rule	2022-12-22	2022-12-25	3	IND	Cape Breton Correctional Facility
14	Alleged or Breached Rule	2022-12-23	2022-12-25	2	IND	Cape Breton Correctional Facility
14	Alleged or Breached Rule	2022-12-26	2023-01-02	7	CAU	Cape Breton Correctional Facility
14	Covid - 19	2020-12-31	2021-01-02	2	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-02	2021-01-03	1	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-02	2021-01-03	1	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-02	2021-01-03	1	BLA	Cape Breton Correctional Facility
14	Covid - 19	2021-01-03	2021-01-05	2	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-04	2021-01-06	2	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-05	2021-01-07	2	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-05	2021-01-06	1	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-05	2021-01-06	1	Redacted	Cape Breton Correctional Facility
14	Covid - 19	2021-01-07	2021-01-08	1	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-07	2021-01-08	1	CAU	Cape Breton Correctional Facility
14	Covid - 19	2021-01-08	2021-01-12	4	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-08	2021-01-09	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-08	2021-01-09	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-11	2021-01-11	0	IND	Cape Breton Correctional Facility
15	Covid - 19	2021-01-12	2021-01-13	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-13	2021-01-14	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-13	2021-01-14	1	Redacted	Cape Breton Correctional Facility
15	Covid - 19	2021-01-14	2021-01-15	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-15	2021-01-15	0	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-15	2021-01-17	2	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-15	2021-01-17	2	BLA	Cape Breton Correctional Facility
15	Covid - 19	2021-01-18	2021-01-19	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-19	2021-01-20	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-19	2021-01-20	1	CAU	Cape Breton Correctional Facility
15	Covid - 19	2021-01-21	2021-01-22	1	IND	Cape Breton Correctional Facility
15	Covid - 19	2021-01-22	2021-01-24	2	IND	Cape Breton Correctional Facility
15	Covid - 19	2021-01-23	2021-01-24	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-24	2021-01-25	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-25	2021-01-26	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-25	2021-01-27	2	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-26	2021-01-27	1	IND	Cape Breton Correctional Facility
16	Covid - 19	2021-01-27	2021-01-28	1	IND	Cape Breton Correctional Facility
16	Covid - 19	2021-01-27	2021-01-28	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-28	2021-01-30	2	OTH	Cape Breton Correctional Facility
16	Covid - 19	2021-01-28	2021-01-29	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-01-31	2021-02-02	2	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-02-01	2021-02-02	1	UNK	Cape Breton Correctional Facility
16	Covid - 19	2021-02-01	2021-02-03	2	IND	Cape Breton Correctional Facility
16	Covid - 19	2021-02-04	2021-02-05	1	IND	Cape Breton Correctional Facility
16	Covid - 19	2021-02-04	2021-02-05	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-02-04	2021-02-05	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-02-04	2021-02-05	1	CAU	Cape Breton Correctional Facility
16	Covid - 19	2021-02-05	2021-02-07	2	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-05	2021-02-06	1	IND	Cape Breton Correctional Facility
17	Covid - 19	2021-02-05	2021-02-06	1	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-11	2021-02-12	1	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-13	2021-02-14	1	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-13	2021-02-15	2	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-15	2021-02-16	1	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-15	2021-02-16	1	IND	Cape Breton Correctional Facility
17	Covid - 19	2021-02-17	2021-02-22	5	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-18	2021-02-19	1	IND	Cape Breton Correctional Facility
17	Covid - 19	2021-02-18	2021-02-20	2	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-20	2021-02-22	2	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-22	2021-02-23	1	IND	Cape Breton Correctional Facility
17	Covid - 19	2021-02-22	2021-02-22	0	IND	Cape Breton Correctional Facility
17	Covid - 19	2021-02-22	2021-02-24	2	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-23	2021-02-24	1	CAU	Cape Breton Correctional Facility
17	Covid - 19	2021-02-24	2021-02-26	2	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-24	2021-02-26	2	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-26	2021-02-27	1	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-26	2021-02-28	2	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-26	2021-02-28	2	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-27	2021-03-02	3	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-27	2021-02-28	1	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-27	2021-03-01	2	IND	Cape Breton Correctional Facility
18	Covid - 19	2021-02-27	2021-03-01	2	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-02-28	2021-03-01	1	CAU	Cape Breton Correctional Facility
18	Covid - 19	2021-03-01	2021-03-03	2	IND	Cape Breton Correctional Facility
18	Covid - 19	2021-03-01	2021-03-02	1	IND	Cape Breton Correctional Facility
18	Covid - 19	2021-03-01	2021-03-03	2	IND	Cape Breton Correctional Facility
