Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility
69	Covid - 19	03 - AUG - 22	04 - AUG - 22	1	IND	cape_breton_correctional_facility
69	Covid - 19	04 - AUG - 22	06 - AUG - 22	2	CAU	cape_breton_correctional_facility
69	Covid - 19	04 - AUG - 22	06 - AUG - 22	2	CAU	cape_breton_correctional_facility
69	Covid - 19	05 - AUG - 22	06 - AUG - 22	1	IND	cape_breton_correctional_facility
69	Covid - 19	08 - AUG - 22	09 - AUG - 22	1	CAU	cape_breton_correctional_facility
69	Covid - 19	10 - AUG - 22	10 - AUG - 22	0	CAU	cape_breton_correctional_facility
69	Covid - 19	10 - AUG - 22	11 - AUG - 22	1	CAU	cape_breton_correctional_facility
69	Covid - 19	11 - AUG - 22	12 - AUG - 22	1	CAU	cape_breton_correctional_facility
69	Covid - 19	11 - AUG - 22	12 - AUG - 22	1	CAU	cape_breton_correctional_facility
69	Covid - 19	11 - AUG - 22	12 - AUG - 22	1	IND	cape_breton_correctional_facility
69	Covid - 19	12 - AUG - 22	13 - AUG - 22	1	BLA	cape_breton_correctional_facility
69	Covid - 19	12 - AUG - 22	13 - AUG - 22	1	IND	cape_breton_correctional_facility
69	Covid - 19	12 - AUG - 22	13 - AUG - 22	1	CAU	cape_breton_correctional_facility
69	Covid - 19	12 - AUG - 22	13 - AUG - 22	1	IND	cape_breton_correctional_facility
69	Covid - 19	12 - AUG - 22	13 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	13 - AUG - 22	14 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	14 - AUG - 22	16 - AUG - 22	2	CAU	cape_breton_correctional_facility
70	Covid - 19	14 - AUG - 22	15 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	16 - AUG - 22	17 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	16 - AUG - 22	17 - AUG - 22	1	IND	cape_breton_correctional_facility
70	Covid - 19	16 - AUG - 22	17 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	17 - AUG - 22	18 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	17 - AUG - 22	19 - AUG - 22	2	BLA	cape_breton_correctional_facility
70	Covid - 19	17 - AUG - 22	18 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	17 - AUG - 22	19 - AUG - 22	2	CAU	cape_breton_correctional_facility
70	Covid - 19	17 - AUG - 22	18 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	18 - AUG - 22	19 - AUG - 22	1	IND	cape_breton_correctional_facility
70	Covid - 19	19 - AUG - 22	20 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	19 - AUG - 22	21 - AUG - 22	2	CAU	cape_breton_correctional_facility
70	Covid - 19	20 - AUG - 22	21 - AUG - 22	1	CAU	cape_breton_correctional_facility
70	Covid - 19	23 - AUG - 22	24 - AUG - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	23 - AUG - 22	24 - AUG - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	25 - AUG - 22	26 - AUG - 22	1	CAU	cape_breton_correctional_facility
71	Covid - 19	26 - AUG - 22	27 - AUG - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	29 - AUG - 22	30 - AUG - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	30 - AUG - 22	31 - AUG - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	30 - AUG - 22	31 - AUG - 22	1	CAU	cape_breton_correctional_facility
71	Covid - 19	01 - SEP - 22	03 - SEP - 22	2	IND	cape_breton_correctional_facility
71	Covid - 19	02 - SEP - 22	05 - SEP - 22	3	CAU	cape_breton_correctional_facility
71	Covid - 19	02 - SEP - 22	04 - SEP - 22	2	CAU	cape_breton_correctional_facility
71	Covid - 19	03 - SEP - 22	06 - SEP - 22	3	IND	cape_breton_correctional_facility
71	Covid - 19	03 - SEP - 22	05 - SEP - 22	2	CAU	cape_breton_correctional_facility
71	Covid - 19	04 - SEP - 22	06 - SEP - 22	2	CAU	cape_breton_correctional_facility
71	Covid - 19	04 - SEP - 22	05 - SEP - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	05 - SEP - 22	06 - SEP - 22	1	IND	cape_breton_correctional_facility
71	Covid - 19	05 - SEP - 22	06 - SEP - 22	1	CAU	cape_breton_correctional_facility
71	Covid - 19	06 - SEP - 22	07 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	07 - SEP - 22	08 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	07 - SEP - 22	09 - SEP - 22	2	BLA	cape_breton_correctional_facility
72	Covid - 19	08 - SEP - 22	09 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	08 - SEP - 22	09 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	09 - SEP - 22	11 - SEP - 22	2	CAU	cape_breton_correctional_facility
72	Covid - 19	09 - SEP - 22	11 - SEP - 22	2	CAU	cape_breton_correctional_facility
72	Covid - 19	10 - SEP - 22	11 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	10 - SEP - 22	12 - SEP - 22	2	BLA	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	IND	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	IND	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	12 - SEP - 22	13 - SEP - 22	1	IND	cape_breton_correctional_facility
72	Covid - 19	13 - SEP - 22	14 - SEP - 22	1	CAU	cape_breton_correctional_facility
72	Covid - 19	20 - SEP - 22	21 - SEP - 22	1	IND	cape_breton_correctional_facility
73	Covid - 19	22 - SEP - 22	29 - SEP - 22	7	CAU	cape_breton_correctional_facility
73	Covid - 19	03 - OCT - 22	03 - OCT - 22	0	CAU	cape_breton_correctional_facility
73	Covid - 19	04 - OCT - 22	05 - OCT - 22	1	CAU	cape_breton_correctional_facility
73	Covid - 19	04 - OCT - 22	06 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	05 - OCT - 22	07 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	05 - OCT - 22	07 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	06 - OCT - 22	07 - OCT - 22	1	CAU	cape_breton_correctional_facility
73	Covid - 19	06 - OCT - 22	12 - OCT - 22	6	IND	cape_breton_correctional_facility
73	Covid - 19	06 - OCT - 22	07 - OCT - 22	1	CAU	cape_breton_correctional_facility
73	Covid - 19	07 - OCT - 22	10 - OCT - 22	3	CAU	cape_breton_correctional_facility
73	Covid - 19	07 - OCT - 22	10 - OCT - 22	3	CAU	cape_breton_correctional_facility
73	Covid - 19	08 - OCT - 22	10 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	08 - OCT - 22	10 - OCT - 22	2	ANS	cape_breton_correctional_facility
73	Covid - 19	08 - OCT - 22	10 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	10 - OCT - 22	12 - OCT - 22	2	CAU	cape_breton_correctional_facility
73	Covid - 19	11 - OCT - 22	14 - OCT - 22	3	CAU	cape_breton_correctional_facility
74	Covid - 19	12 - OCT - 22	13 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	12 - OCT - 22	13 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	12 - OCT - 22	14 - OCT - 22	2	CAU	cape_breton_correctional_facility
74	Covid - 19	13 - OCT - 22	16 - OCT - 22	3	CAU	cape_breton_correctional_facility
74	Covid - 19	13 - OCT - 22	16 - OCT - 22	3	CAU	cape_breton_correctional_facility
74	Covid - 19	14 - OCT - 22	16 - OCT - 22	2	CAU	cape_breton_correctional_facility
74	Covid - 19	14 - OCT - 22	14 - OCT - 22	0	IND	cape_breton_correctional_facility
74	Covid - 19	15 - OCT - 22	21 - OCT - 22	6	IND	cape_breton_correctional_facility
74	Covid - 19	15 - OCT - 22	16 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	16 - OCT - 22	17 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	16 - OCT - 22	21 - OCT - 22	5	IND	cape_breton_correctional_facility
74	Covid - 19	18 - OCT - 22	20 - OCT - 22	2	IND	cape_breton_correctional_facility
74	Covid - 19	18 - OCT - 22	19 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	18 - OCT - 22	21 - OCT - 22	3	CAU	cape_breton_correctional_facility
74	Covid - 19	19 - OCT - 22	20 - OCT - 22	1	CAU	cape_breton_correctional_facility
74	Covid - 19	19 - OCT - 22	20 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	19 - OCT - 22	21 - OCT - 22	2	IND	cape_breton_correctional_facility
75	Covid - 19	19 - OCT - 22	21 - OCT - 22	2	CAU	cape_breton_correctional_facility
75	Covid - 19	19 - OCT - 22	20 - OCT - 22	1	IND	cape_breton_correctional_facility
75	Covid - 19	20 - OCT - 22	21 - OCT - 22	1	OTH	cape_breton_correctional_facility
75	Covid - 19	20 - OCT - 22	21 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	20 - OCT - 22	21 - OCT - 22	1	IND	cape_breton_correctional_facility
75	Covid - 19	24 - OCT - 22	27 - OCT - 22	3	CAU	cape_breton_correctional_facility
75	Covid - 19	24 - OCT - 22	25 - OCT - 22	1	IND	cape_breton_correctional_facility
75	Covid - 19	25 - OCT - 22	27 - OCT - 22	2	CAU	cape_breton_correctional_facility
75	Covid - 19	25 - OCT - 22	27 - OCT - 22	2	IND	cape_breton_correctional_facility
75	Covid - 19	26 - OCT - 22	27 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	27 - OCT - 22	28 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	27 - OCT - 22	28 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	27 - OCT - 22	28 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	28 - OCT - 22	29 - OCT - 22	1	CAU	cape_breton_correctional_facility
75	Covid - 19	29 - OCT - 22	30 - OCT - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	29 - OCT - 22	30 - OCT - 22	1	IND	cape_breton_correctional_facility
76	Covid - 19	29 - OCT - 22	30 - OCT - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	30 - OCT - 22	31 - OCT - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	30 - OCT - 22	31 - OCT - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	31 - OCT - 22	03 - NOV - 22	3	CAU	cape_breton_correctional_facility
76	Covid - 19	01 - NOV - 22	02 - NOV - 22	1	IND	cape_breton_correctional_facility
76	Covid - 19	01 - NOV - 22	02 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	02 - NOV - 22	03 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	02 - NOV - 22	04 - NOV - 22	2	CAU	cape_breton_correctional_facility
76	Covid - 19	05 - NOV - 22	06 - NOV - 22	1	IND	cape_breton_correctional_facility
76	Covid - 19	05 - NOV - 22	06 - NOV - 22	1	IND	cape_breton_correctional_facility
76	Covid - 19	06 - NOV - 22	07 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	06 - NOV - 22	07 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	07 - NOV - 22	08 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	07 - NOV - 22	08 - NOV - 22	1	CAU	cape_breton_correctional_facility
76	Covid - 19	08 - NOV - 22	09 - NOV - 22	1	IND	cape_breton_correctional_facility
77	Covid - 19	08 - NOV - 22	09 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	08 - NOV - 22	10 - NOV - 22	2	ANS	cape_breton_correctional_facility
77	Covid - 19	09 - NOV - 22	10 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	09 - NOV - 22	10 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	09 - NOV - 22	11 - NOV - 22	2	CAU	cape_breton_correctional_facility
77	Covid - 19	09 - NOV - 22	11 - NOV - 22	2	CAU	cape_breton_correctional_facility
77	Covid - 19	09 - NOV - 22	10 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	11 - NOV - 22	12 - NOV - 22	1	IND	cape_breton_correctional_facility
77	Covid - 19	12 - NOV - 22	13 - NOV - 22	1	IND	cape_breton_correctional_facility
77	Covid - 19	13 - NOV - 22	14 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	14 - NOV - 22	15 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	15 - NOV - 22	16 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	16 - NOV - 22	18 - NOV - 22	2	IND	cape_breton_correctional_facility
77	Covid - 19	16 - NOV - 22	17 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	17 - NOV - 22	18 - NOV - 22	1	CAU	cape_breton_correctional_facility
77	Covid - 19	19 - NOV - 22	21 - NOV - 22	2	CAU	cape_breton_correctional_facility
78	Covid - 19	19 - NOV - 22	21 - NOV - 22	IN 2	CAU	cape_breton_correctional_facility
78	Covid - 19	20 - NOV - 22	22 - NOV - 22	2	IND	cape_breton_correctional_facility
78	Covid - 19	21 - NOV - 22	23 - NOV - 22	2	CAU	cape_breton_correctional_facility
78	Covid - 19	22 - NOV - 22	23 - NOV - 22	1	CAU	cape_breton_correctional_facility
78	Covid - 19	22 - NOV - 22	24 - NOV - 22	2	IND	cape_breton_correctional_facility
78	Covid - 19	24 - NOV - 22	25 - NOV - 22	1	CAU	cape_breton_correctional_facility
78	Covid - 19	27 - NOV - 22	28 - NOV - 22	1	CAU	cape_breton_correctional_facility
78	Covid - 19	27 - NOV - 22	29 - NOV - 22	2	CAU	cape_breton_correctional_facility
78	Covid - 19	28 - NOV - 22	29 - NOV - 22	1	CAU	cape_breton_correctional_facility
78	Covid - 19	28 - NOV - 22	01 - DEC - 22	3	CAU	cape_breton_correctional_facility
78	Covid - 19	29 - NOV - 22	29 - NOV - 22	0	CAU	cape_breton_correctional_facility
78	Covid - 19	29 - NOV - 22	30 - NOV - 22	1	IND	cape_breton_correctional_facility
78	Covid - 19	29 - NOV - 22	01 - DEC - 22	2	CAU	cape_breton_correctional_facility
78	Covid - 19	30 - NOV - 22	02 - DEC - 22	2	CAU	cape_breton_correctional_facility
78	Covid - 19	01 - DEC - 22	02 - DEC - 22	1	CAU	cape_breton_correctional_facility
78	Covid - 19	02 - DEC - 22	05 - DEC - 22	3	CAU	cape_breton_correctional_facility
79	Covid - 19	03 - DEC - 22	06 - DEC - 22	3	CAU	cape_breton_correctional_facility
79	Covid - 19	03 - DEC - 22	05 - DEC - 22	2	CAU	cape_breton_correctional_facility
79	Covid - 19	05 - DEC - 22	12 - DEC - 22	7	CAU	cape_breton_correctional_facility
79	Covid - 19	05 - DEC - 22	07 - DEC - 22	2	IND	cape_breton_correctional_facility
79	Covid - 19	05 - DEC - 22	07 - DEC - 22	2	IND	cape_breton_correctional_facility
79	Covid - 19	06 - DEC - 22	07 - DEC - 22	1	CAU	cape_breton_correctional_facility
79	Covid - 19	06 - DEC - 22	07 - DEC - 22	1	BLA	cape_breton_correctional_facility
79	Covid - 19	06 - DEC - 22	07 - DEC - 22	1	CAU	cape_breton_correctional_facility
79	Covid - 19	07 - DEC - 22	08 - DEC - 22	1	CAU	cape_breton_correctional_facility
79	Covid - 19	07 - DEC - 22	08 - DEC - 22	1	IND	cape_breton_correctional_facility
79	Covid - 19	07 - DEC - 22	09 - DEC - 22	2	CAU	cape_breton_correctional_facility
79	Covid - 19	07 - DEC - 22	09 - DEC - 22	2	IND	cape_breton_correctional_facility
79	High Risk Safety Protocol	20 - MAR - 21	22 - MAR - 21	2	CAU	cape_breton_correctional_facility
79	High Risk Safety Protocol	10 - MAY - 21	11 - MAY - 21	1	CAU	cape_breton_correctional_facility
79	High Risk Safety Protocol	06 - NOV - 21	07 - NOV - 21	1	IND	cape_breton_correctional_facility
79	High Risk Safety Protocol	12 - NOV - 21	14 - NOV - 21	2	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	15 - NOV - 21	17 - NOV - 21	IN 2	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	17 - NOV - 21	20 - NOV - 21	3	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	07 - DEC - 21	08 - DEC - 21	1	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	16 - JAN - 22	17 - JAN - 22	1	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	28 - JAN - 22	31 - JAN - 22	3	CAU	cape_breton_correctional_facility
80	High Risk Safety Protocol	05 - APR - 22	09 - APR - 22	4	CAU	cape_breton_correctional_facility
80	High Risk Safety Protocol	12 - APR - 22	15 - APR - 22	3	CAU	cape_breton_correctional_facility
80	High Risk Safety Protocol	22 - APR - 22	23 - APR - 22	1	IND	cape_breton_correctional_facility
80	High Risk Safety Protocol	09 - JUL - 22	13 - JUL - 22	4	CAU	cape_breton_correctional_facility
80	High Risk Safety Protocol	25 - NOV - 22	28 - NOV - 22	3	CAU	cape_breton_correctional_facility
80	High Risk Safety Protocol	02 - DEC - 22	03 - DEC - 22	1	CAU	cape_breton_correctional_facility
80	Housed with Privileges	14 - FEB - 21	16 - FEB - 21	2	CAU	cape_breton_correctional_facility
80	Housed with Privileges	13 - MAR - 21	14 - MAR - 21	1	CAU	cape_breton_correctional_facility
80	Housed with Privileges	13 - APR - 21	15 - APR - 21	2	CAU	cape_breton_correctional_facility
80	Housed with Privileges	01 - JUN - 21	01 - JUN - 21	0	CAU	cape_breton_correctional_facility
80	Housed with Privileges	09 - JUL - 21	10 - JUL - 21	1	CAU	cape_breton_correctional_facility
81	Housed with Privileges	25 - AUG - 21	25 - AUG - 21	0	CAU	cape_breton_correctional_facility
81	Housed with Privileges	08 - SEP - 21	08 - SEP - 21	0	CAU	cape_breton_correctional_facility
81	Housed with Privileges	08 - SEP - 21	09 - SEP - 21	1	CAU	cape_breton_correctional_facility
81	Housed with Privileges	13 - SEP - 21	14 - SEP - 21	1	CAU	cape_breton_correctional_facility
81	Housed with Privileges	27 - SEP - 21	27 - SEP - 21	0	CAU	cape_breton_correctional_facility
81	Housed with Privileges	11 - OCT - 21	12 - OCT - 21	1	IND	cape_breton_correctional_facility
81	Housed with Privileges	25 - OCT - 21	25 - OCT - 21	0	IND	cape_breton_correctional_facility
81	Housed with Privileges	07 - NOV - 21	09 - NOV - 21	2	IND	cape_breton_correctional_facility
81	Housed with Privileges	12 - NOV - 21	13 - NOV - 21	1	CAU	cape_breton_correctional_facility
81	Housed with Privileges	15 - NOV - 21	16 - NOV - 21	1	IND	cape_breton_correctional_facility
81	Housed with Privileges	16 - NOV - 21	19 - NOV - 21	3	IND	cape_breton_correctional_facility
81	Housed with Privileges	26 - NOV - 21	01 - DEC - 21	5	IND	cape_breton_correctional_facility
81	Housed with Privileges	01 - DEC - 21	02 - DEC - 21	1	IND	cape_breton_correctional_facility
81	Housed with Privileges	16 - FEB - 22	18 - FEB - 22	2	BLA	cape_breton_correctional_facility
81	Housed with Privileges	21 - FEB - 22	22 - FEB - 22	1	BLA	cape_breton_correctional_facility
81	Housed with Privileges	19 - JUN - 22	20 - JUN - 22	1	CAU	cape_breton_correctional_facility
82	Housed with Privileges	25 - JUL - 22	27 - JUL - 22	2	IND	cape_breton_correctional_facility
82	Housed with Privileges	28 - JUL - 22	29 - JUL - 22	1	CAU	cape_breton_correctional_facility
82	Housed with Privileges	28 - JUL - 22	01 - AUG - 22	4	CAU	cape_breton_correctional_facility
82	Housed with Privileges	29 - JUL - 22	01 - AUG - 22	3	CAU	cape_breton_correctional_facility
82	Housed with Privileges	13 - SEP - 22	20 - SEP - 22	7	CAU	cape_breton_correctional_facility
82	Housed with Privileges	23 - SEP - 22	26 - SEP - 22	3	CAU	cape_breton_correctional_facility
82	Housed with Privileges	27 - OCT - 22	31 - OCT - 22	4	CAU	cape_breton_correctional_facility
82	Housed with Privileges	04 - NOV - 22	08 - NOV - 22	4	CAU	cape_breton_correctional_facility
82	Housed with Privileges	14 - NOV - 22	15 - NOV - 22	1	CAU	cape_breton_correctional_facility
82	Housed with Privileges	05 - DEC - 22	06 - DEC - 22	1	CAU	cape_breton_correctional_facility
82	Housed with Privileges	07 - DEC - 22	12 - DEC - 22	5	CAU	cape_breton_correctional_facility
82	Housed with Privileges	09 - DEC - 22	12 - DEC - 22	3	CAU	cape_breton_correctional_facility
82	Housed with Privileges	13 - DEC - 22	21 - DEC - 22	8	CAU	cape_breton_correctional_facility
82	Housed with Privileges	14 - DEC - 22	16 - DEC - 22	2	CAU	cape_breton_correctional_facility
82	Housed with Privileges	26 - DEC - 22	30 - DEC - 22	4	CAU	cape_breton_correctional_facility
82	Medical	11 - FEB - 21	12 - FEB - 21	1	CAU	cape_breton_correctional_facility
83	Medical	12 - FEB - 21	14 - FEB - 21	IN 2	IND	cape_breton_correctional_facility
83	Medical	17 - MAR - 21	19 - MAR - 21	2	BLA	cape_breton_correctional_facility
83	Medical	12 - MAY - 21	14 - MAY - 21	2	CAU	cape_breton_correctional_facility
83	Medical	14 - MAY - 21	17 - MAY - 21	3	CAU	cape_breton_correctional_facility
83	Medical	20 - MAY - 21	23 - MAY - 21	3	CAU	cape_breton_correctional_facility
83	Medical	24 - MAY - 21	25 - MAY - 21	1	CAU	cape_breton_correctional_facility
83	Medical	30 - JUN - 21	02 - JUL - 21	2	BLA	cape_breton_correctional_facility
83	Medical	14 - JUL - 21	15 - JUL - 21	1	CAU	cape_breton_correctional_facility
83	Medical	18 - JUL - 21	20 - JUL - 21	2	CAU	cape_breton_correctional_facility
83	Medical	25 - JUL - 21	27 - JUL - 21	2	CAU	cape_breton_correctional_facility
83	Medical	02 - AUG - 21	03 - AUG - 21	1	BLA	cape_breton_correctional_facility
83	Medical	03 - AUG - 21	04 - AUG - 21	1	CAU	cape_breton_correctional_facility
83	Medical	04 - AUG - 21	06 - AUG - 21	2	CAU	cape_breton_correctional_facility
83	Medical	06 - AUG - 21	10 - AUG - 21	4	BLA	cape_breton_correctional_facility
83	Medical	08 - AUG - 21	09 - AUG - 21	1	IND	cape_breton_correctional_facility
83	Medical	18 - AUG - 21	19 - AUG - 21	1	BLA	cape_breton_correctional_facility
84	Medical	28 - AUG - 21	29 - AUG - 21	1	IND	cape_breton_correctional_facility
84	Medical	30 - AUG - 21	31 - AUG - 21	1	IND	cape_breton_correctional_facility
84	Medical	02 - SEP - 21	03 - SEP - 21	1	CAU	cape_breton_correctional_facility
84	Medical	23 - SEP - 21	29 - SEP - 21	6	CAU	cape_breton_correctional_facility
84	Medical	29 - SEP - 21	01 - OCT - 21	2	CAU	cape_breton_correctional_facility
84	Medical	01 - OCT - 21	02 - OCT - 21	1	CAU	cape_breton_correctional_facility
84	Medical	02 - OCT - 21	03 - OCT - 21	1	CAU	cape_breton_correctional_facility
84	Medical	08 - OCT - 21	10 - OCT - 21	2	CAU	cape_breton_correctional_facility
84	Medical	18 - OCT - 21	18 - OCT - 21	0	IND	cape_breton_correctional_facility
84	Medical	19 - OCT - 21	22 - OCT - 21	3	IND	cape_breton_correctional_facility
84	Medical	22 - OCT - 21	23 - OCT - 21	1	CAU	cape_breton_correctional_facility
84	Medical	29 - OCT - 21	30 - OCT - 21	1	CAU	cape_breton_correctional_facility
84	Medical	01 - NOV - 21	01 - NOV - 21	0	CAU	cape_breton_correctional_facility
84	Medical	02 - NOV - 21	04 - NOV - 21	2	IND	cape_breton_correctional_facility
84	Medical	04 - NOV - 21	10 - NOV - 21	6	IND	cape_breton_correctional_facility
84	Medical	10 - NOV - 21	12 - NOV - 21	2	CAU	cape_breton_correctional_facility
85	Medical	28 - NOV - 21	30 - NOV - 21	2	CAU	cape_breton_correctional_facility
85	Medical	17 - FEB - 22	18 - FEB - 22	1	BLA	cape_breton_correctional_facility
85	Medical	23 - FEB - 22	24 - FEB - 22	1	BLA	cape_breton_correctional_facility
85	Medical	13 - APR - 22	14 - APR - 22	1	IND	cape_breton_correctional_facility
85	Medical	20 - AUG - 22	21 - AUG - 22	1	CAU	cape_breton_correctional_facility
85	Medical	26 - AUG - 22	27 - AUG - 22	1	CAU	cape_breton_correctional_facility
85	Medical	31 - AUG - 22	02 - SEP - 22	2	IND	cape_breton_correctional_facility
85	Medical	13 - SEP - 22	15 - SEP - 22	2	CAU	cape_breton_correctional_facility
85	Medical	06 - OCT - 22	08 - OCT - 22	2	CAU	cape_breton_correctional_facility
85	Medical	08 - OCT - 22	09 - OCT - 22	1	CAU	cape_breton_correctional_facility
85	Medical	10 - NOV - 22	10 - NOV - 22	0	IND	cape_breton_correctional_facility
85	Medical	12 - DEC - 22	13 - DEC - 22	1	CAU	cape_breton_correctional_facility
85	Medical	15 - DEC - 22	16 - DEC - 22	1	IND	cape_breton_correctional_facility
85	Medical	21 - DEC - 22	22 - DEC - 22	1	CAU	cape_breton_correctional_facility
85	Medical	21 - DEC - 22	22 - DEC - 22	1	CAU	cape_breton_correctional_facility
85	Medical	26 - DEC - 22	27 - DEC - 22	1	CAU	cape_breton_correctional_facility
86	Medical	30 - DEC - 22	31 - DEC - 22	1	CAU	cape_breton_correctional_facility
86	OWN REQUEST	28 - JAN - 21	29 - JAN - 21	1	IND	cape_breton_correctional_facility
86	OWN REQUEST	14 - MAR - 21	15 - MAR - 21	1	CAU	cape_breton_correctional_facility
86	OWN REQUEST	15 - MAR - 21	19 - MAR - 21	4	CAU	cape_breton_correctional_facility
86	OWN REQUEST	12 - MAY - 21	13 - MAY - 21	1	CAU	cape_breton_correctional_facility
86	OWN REQUEST	22 - MAY - 21	25 - MAY - 21	3	CAU	cape_breton_correctional_facility
86	OWN REQUEST	28 - MAY - 21	31 - MAY - 21	3	CAU	cape_breton_correctional_facility
86	OWN REQUEST	29 - MAY - 21	08 - JUN - 21	10	CAU	cape_breton_correctional_facility
86	OWN REQUEST	04 - JUN - 21	05 - JUN - 21	1	CAU	cape_breton_correctional_facility
86	OWN REQUEST	05 - JUN - 21	08 - JUN - 21	3	CAU	cape_breton_correctional_facility
86	OWN REQUEST	08 - JUN - 21	10 - JUN - 21	2	CAU	cape_breton_correctional_facility
86	OWN REQUEST	08 - JUN - 21	10 - JUN - 21	2	CAU	cape_breton_correctional_facility
86	OWN REQUEST	13 - JUN - 21	15 - JUN - 21	2	CAU	cape_breton_correctional_facility
86	OWN REQUEST	13 - JUN - 21	15 - JUN - 21	2	CAU	cape_breton_correctional_facility
86	OWN REQUEST	15 - JUN - 21	22 - JUN - 21	7	CAU	cape_breton_correctional_facility
86	OWN REQUEST	17 - JUN - 21	18 - JUN - 21	1	CAU	cape_breton_correctional_facility
87	OWN REQUEST	18 - JUN - 21	21 - JUN - 21	3	CAU	cape_breton_correctional_facility
87	OWN REQUEST	18 - JUN - 21	21 - JUN - 21	3	CAU	cape_breton_correctional_facility
87	OWN REQUEST	19 - JUN - 21	22 - JUN - 21	3	CAU	cape_breton_correctional_facility
87	OWN REQUEST	23 - JUN - 21	25 - JUN - 21	2	CAU	cape_breton_correctional_facility
